,Draft_Yr,Pk,Tm,PLAYER,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per_48,BPM,VORP,1999_POS,1999_TEAM,1999_GP,1999_MPG,1999_PTS,1999_FGM-FGA,1999_FG%,1999_3PM-3PA,1999_3P%,1999_FTM-FTA,1999_FT%,2000_POS,2000_TEAM,2000_GP,2000_MPG,2000_PTS,2000_FGM-FGA,2000_FG%,2000_3PM-3PA,2000_3P%,2000_FTM-FTA,2000_FT%,2001_POS,2001_TEAM,2001_GP,2001_MPG,2001_PTS,2001_FGM-FGA,2001_FG%,2001_3PM-3PA,2001_3P%,2001_FTM-FTA,2001_FT%,2002_POS,2002_TEAM,2002_GP,2002_MPG,2002_PTS,2002_FGM-FGA,2002_FG%,2002_3PM-3PA,2002_3P%,2002_FTM-FTA,2002_FT%,2003_POS,2003_TEAM,2003_GP,2003_MPG,2003_PTS,2003_FGM-FGA,2003_FG%,2003_3PM-3PA,2003_3P%,2003_FTM-FTA,2003_FT%,2004_POS,2004_TEAM,2004_GP,2004_MPG,2004_PTS,2004_FGM-FGA,2004_FG%,2004_3PM-3PA,2004_3P%,2004_FTM-FTA,2004_FT%,2005_POS,2005_TEAM,2005_GP,2005_MPG,2005_PTS,2005_FGM-FGA,2005_FG%,2005_3PM-3PA,2005_3P%,2005_FTM-FTA,2005_FT%,2006_POS,2006_TEAM,2006_GP,2006_MPG,2006_PTS,2006_FGM-FGA,2006_FG%,2006_3PM-3PA,2006_3P%,2006_FTM-FTA,2006_FT%,2007_POS,2007_TEAM,2007_GP,2007_MPG,2007_PTS,2007_FGM-FGA,2007_FG%,2007_3PM-3PA,2007_3P%,2007_FTM-FTA,2007_FT%,2008_POS,2008_TEAM,2008_GP,2008_MPG,2008_PTS,2008_FGM-FGA,2008_FG%,2008_3PM-3PA,2008_3P%,2008_FTM-FTA,2008_FT%,2009_POS,2009_TEAM,2009_GP,2009_MPG,2009_PTS,2009_FGM-FGA,2009_FG%,2009_3PM-3PA,2009_3P%,2009_FTM-FTA,2009_FT%,2010_POS,2010_TEAM,2010_GP,2010_MPG,2010_PTS,2010_FGM-FGA,2010_FG%,2010_3PM-3PA,2010_3P%,2010_FTM-FTA,2010_FT%,2011_POS,2011_TEAM,2011_GP,2011_MPG,2011_PTS,2011_FGM-FGA,2011_FG%,2011_3PM-3PA,2011_3P%,2011_FTM-FTA,2011_FT%,2012_POS,2012_TEAM,2012_GP,2012_MPG,2012_PTS,2012_FGM-FGA,2012_FG%,2012_3PM-3PA,2012_3P%,2012_FTM-FTA,2012_FT%,2013_POS,2013_TEAM,2013_GP,2013_MPG,2013_PTS,2013_FGM-FGA,2013_FG%,2013_3PM-3PA,2013_3P%,2013_FTM-FTA,2013_FT%,2014_POS,2014_TEAM,2014_GP,2014_MPG,2014_PTS,2014_FGM-FGA,2014_FG%,2014_3PM-3PA,2014_3P%,2014_FTM-FTA,2014_FT%,2015_POS,2015_TEAM,2015_GP,2015_MPG,2015_PTS,2015_FGM-FGA,2015_FG%,2015_3PM-3PA,2015_3P%,2015_FTM-FTA,2015_FT%,2016_POS,2016_TEAM,2016_GP,2016_MPG,2016_PTS,2016_FGM-FGA,2016_FG%,2016_3PM-3PA,2016_3P%,2016_FTM-FTA,2016_FT%
500,2007,34.0,DAL,Nick Fazekas,"University of Nevada, Reno",1,26,269,107,89,11,0.561,0.0,0.682,10.3,4.1,3.4,0.4,0.8,0.148,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2007,35.0,SEA,Glen Davis,Louisiana State University,8,514,10865,4111,2236,457,0.447,0.182,0.7,21.1,8.0,4.4,0.9,18.6,0.082,-2.3,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,BOS,76,21.5,7.0,2.6-5.9,.442,0.0-0.1,.400,1.7-2.3,.730,,,,,,,,,,,,PF,BOS,78,29.5,11.7,4.6-10.3,.448,0.0-0.2,.133,2.5-3.4,.736,PF,ORL,61,23.4,9.3,3.7-8.8,.421,0.0-0.2,.143,1.9-2.7,.683,,,,,,,,,,,,PF,LAC/ORL,68,24.4,9.4,4.0-8.7,.457,0.1-0.2,.364,1.4-2.0,.693,PF,LAC,74,12.2,4.0,1.6-3.4,.459,0.0-0.1,.000,0.8-1.3,.632,,,,,,,,,,,
502,2007,36.0,GSW,Jermareo Davidson,University of Alabama,2,52,433,162,96,14,0.425,0.0,0.578,8.3,3.1,1.8,0.3,0.0,0.0,-7.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2007,37.0,POR,Josh McRoberts,Duke University,10,412,7920,2230,1620,856,0.467,0.335,0.706,19.2,5.4,3.9,2.1,18.1,0.11,1.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,IND,72,22.2,7.4,2.9-5.4,.547,0.3-0.8,.383,1.2-1.7,.740,,,,,,,,,,,,,,,,,,,,,,,PF,CHA,78,30.3,8.5,3.2-7.3,.436,1.3-3.7,.361,0.8-1.1,.729,,,,,,,,,,,,,,,,,,,,,,
504,2007,38.0,PHI,Kyrylo Fesenko,,5,135,1107,305,269,40,0.496,0.0,0.41,8.2,2.3,2.0,0.3,0.9,0.038,-4.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2007,39.0,MIA,Stanko Barac,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2007,40.0,LAL,Sun Yue,,1,10,28,6,0,2,0.273,0.0,0.0,2.8,0.6,0.0,0.2,-0.1,-0.226,-15.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2007,41.0,MIN,Chris Richard,University of Florida,2,70,780,135,194,25,0.483,0.0,0.605,11.1,1.9,2.8,0.4,0.7,0.045,-3.5,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2007,42.0,POR,Derrick Byars,Vanderbilt University,1,2,37,10,11,1,0.273,0.0,1.0,18.5,5.0,5.5,0.5,0.1,0.147,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2007,43.0,NOK,Adam Haluska,University of Iowa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2007,44.0,ORL,Reyshawn Terry,University of North Carolina,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2007,45.0,LAC,Jared Jordan,Marist College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2007,46.0,GSW,Stephane Lasme,University of Massachusetts Amherst,1,16,303,83,53,3,0.451,0.0,0.594,18.9,5.2,3.3,0.2,0.3,0.041,-2.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2007,47.0,WAS,Dominic McGuire,"California State University, Fresno",6,342,5348,939,1169,422,0.419,0.188,0.658,15.6,2.7,3.4,1.2,4.1,0.037,-1.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,WSH,70,9.9,1.3,0.6-1.5,.379,0.0-0.1,.167,0.2-0.5,.438,PF,WSH,79,26.2,4.5,1.8-4.1,.432,0.0-0.1,.500,0.9-1.3,.725,,,,,,,,,,,,,,,,,,,,,,,PF,GS,64,17.6,3.5,1.5-3.3,.448,0.0-0.1,.000,0.6-0.8,.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2007,48.0,LAL,Marc Gasol,,9,579,19520,8339,4491,1784,0.502,0.264,0.764,33.7,14.4,7.8,3.1,62.5,0.154,3.6,27.5,C,MEM,10,33.0,19.3,6.9-16.1,.429,1.6-4.0,.400,3.9-5.1,.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,MEM,82,30.7,11.9,4.3-8.1,.530,0.0-0.0,.000,3.4-4.6,.733,,,,,,,,,,,,C,MEM,81,31.9,11.7,4.5-8.5,.527,0.0-0.1,.429,2.7-3.6,.748,C,MEM,65,36.5,14.6,5.5-11.4,.482,0.0-0.2,.083,3.6-4.9,.748,C,MEM,80,35.0,14.1,5.4-10.9,.494,0.0-0.2,.071,3.4-4.0,.848,C,MEM,59,33.4,14.6,5.7-12.1,.473,0.0-0.2,.182,3.1-4.1,.768,C,MEM,81,33.2,17.4,6.5-13.2,.494,0.0-0.2,.176,4.3-5.4,.795,C,MEM,10,33.0,19.3,6.9-16.1,.429,1.6-4.0,.400,3.9-5.1,.765
515,2007,49.0,CHI,Aaron Gray,University of Pittsburgh,7,318,3851,1066,1190,207,0.509,0.0,0.562,12.1,3.4,3.7,0.7,6.2,0.077,-1.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2007,50.0,DAL,Renaldas Seibutis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2007,51.0,CHI,JamesOn Curry,Oklahoma State University,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2007,52.0,POR,Taurean Green,University of Florida,1,17,74,27,10,11,0.28,0.182,0.917,4.4,1.6,0.6,0.6,-0.1,-0.066,-8.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2007,53.0,POR,Demetris Nichols,Syracuse University,2,18,58,22,7,2,0.281,0.2,0.5,3.2,1.2,0.4,0.1,-0.2,-0.203,-15.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2007,54.0,HOU,Brad Newley,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2007,55.0,UTA,Herbert Hill,Providence College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2007,56.0,MIL,Ramon Sessions,"University of Nevada, Reno",10,623,15090,6742,1745,2637,0.437,0.311,0.792,24.2,10.8,2.8,4.2,27.6,0.088,-1.7,1.1,PG,CHA,10,17.4,4.9,1.5-5.2,.288,0.2-1.2,.167,1.7-2.3,.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,MIL,79,27.5,12.4,4.4-9.8,.445,0.1-0.4,.176,3.6-4.5,.794,PG,MIN,82,21.1,8.2,3.1-6.8,.456,0.0-0.2,.067,2.0-2.8,.717,PG,CLE,81,26.3,13.3,4.5-9.6,.466,0.0-0.2,.200,4.3-5.2,.823,PG,CLE/LAL,64,26.7,11.3,3.8-8.8,.428,0.7-1.5,.443,3.0-3.9,.782,,,,,,,,,,,,PG,MIL/CHA,83,26.7,12.3,4.0-9.3,.429,0.4-1.5,.282,3.9-4.9,.807,PG,SAC/WSH,64,18.6,6.3,2.0-5.2,.374,0.3-0.9,.317,2.1-2.7,.769,PG,CHA,10,17.4,4.9,1.5-5.2,.288,0.2-1.2,.167,1.7-2.3,.739
523,2007,57.0,DET,Sammy Mejia,DePaul University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2007,58.0,SAS,Giorgos Printezis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2007,59.0,PHO,D.J. Strawberry,University of Maryland,1,33,270,73,28,30,0.315,0.24,0.474,8.2,2.2,0.8,0.9,-0.2,-0.031,-5.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,2007,60.0,DAL,Milovan Rakovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2008,1.0,CHI,Derrick Rose,University of Memphis,8,417,14557,8163,1536,2567,0.448,0.301,0.813,34.9,19.6,3.7,6.2,31.3,0.103,0.8,10.4,PG,NY,11,31.5,14.7,6.3-14.2,.442,0.3-1.3,.214,1.9-2.4,.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,CHI,81,37.0,16.8,7.1-14.9,.475,0.2-0.9,.222,2.4-3.1,.788,PG,CHI,78,36.8,20.8,8.6-17.6,.489,0.2-0.8,.267,3.3-4.3,.766,PG,CHI,81,37.4,25.0,8.8-19.7,.445,1.6-4.8,.332,5.9-6.9,.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,NY,11,31.5,14.7,6.3-14.2,.442,0.3-1.3,.214,1.9-2.4,.808
528,2008,2.0,MIA,Michael Beasley,Kansas State University,9,463,11170,5957,2215,594,0.453,0.343,0.759,24.1,12.9,4.8,1.3,11.4,0.049,-3.5,-4.2,SF,MIL,10,13.2,7.4,3.0-5.7,.526,0.3-0.8,.375,1.1-1.5,.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,MIA,81,24.8,13.9,5.6-11.8,.472,0.4-1.0,.407,2.3-3.0,.772,SF,MIA,78,29.8,14.8,6.0-13.3,.450,0.4-1.3,.275,2.5-3.1,.800,SF,MIN,73,32.3,19.2,7.7-17.1,.450,0.8-2.2,.366,3.0-4.0,.753,,,,,,,,,,,,SF,PHX,75,20.7,10.1,4.1-10.2,.405,0.6-1.9,.313,1.3-1.7,.746,,,,,,,,,,,,,,,,,,,,,,,SF,MIL,10,13.2,7.4,3.0-5.7,.526,0.3-0.8,.375,1.1-1.5,.733
529,2008,3.0,MIN,O.J. Mayo,University of Southern California,8,547,16919,7574,1706,1607,0.429,0.373,0.82,30.9,13.8,3.1,2.9,21.8,0.062,-0.8,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,MEM,82,38.0,18.5,6.9-15.6,.438,1.8-4.6,.384,3.0-3.4,.879,SG,MEM,82,38.0,17.5,6.6-14.4,.458,1.7-4.3,.383,2.6-3.2,.809,SG,MEM,71,26.3,11.3,4.3-10.5,.407,1.4-3.7,.364,1.4-1.8,.756,SG,MEM,66,26.8,12.6,4.5-11.2,.408,1.5-4.2,.364,2.0-2.6,.773,SG,DAL,82,35.5,15.3,5.6-12.5,.449,1.7-4.3,.407,2.3-2.8,.820,,,,,,,,,,,,SG,MIL,71,23.9,11.4,4.2-9.9,.422,1.4-3.9,.357,1.6-2.0,.827,,,,,,,,,,,
530,2008,4.0,SEA,Russell Westbrook,"University of California, Los Angeles",9,599,20397,12980,3399,4571,0.435,0.304,0.818,34.1,21.7,5.7,7.6,69.2,0.163,5.4,38.0,PG,OKC,12,34.4,31.8,10.3-23.2,.442,1.9-5.5,.348,9.4-11.6,.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,OKC,82,32.5,15.3,5.3-13.4,.398,0.4-1.6,.271,4.3-5.2,.815,PG,OKC,82,34.3,16.1,5.9-14.1,.418,0.3-1.3,.221,4.0-5.1,.780,PG,OKC,82,34.7,21.9,7.5-17.0,.442,0.4-1.3,.330,6.5-7.7,.842,PG,OKC,66,35.3,23.6,8.8-19.2,.457,0.9-3.0,.316,5.2-6.3,.823,PG,OKC,82,34.9,23.2,8.2-18.7,.438,1.2-3.7,.323,5.6-7.0,.800,,,,,,,,,,,,PG,OKC,67,34.4,28.1,9.4-22.0,.426,1.3-4.3,.299,8.1-9.8,.835,PG,OKC,12,34.4,31.8,10.3-23.2,.442,1.9-5.5,.348,9.4-11.6,.813
531,2008,5.0,MEM,Kevin Love,"University of California, Los Angeles",9,527,17249,9682,6065,1267,0.444,0.362,0.815,32.7,18.4,11.5,2.4,65.6,0.183,3.1,22.4,PF,CLE,11,32.7,21.0,6.6-15.6,.424,1.6-5.1,.321,6.1-7.4,.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,MIN,81,25.3,11.1,3.9-8.5,.459,0.0-0.2,.105,3.3-4.1,.789,,,,,,,,,,,,PF,MIN,73,35.8,20.2,6.6-14.1,.470,1.2-2.9,.417,5.8-6.8,.850,PF,MIN,55,39.0,26.0,8.6-19.3,.448,1.9-5.1,.372,6.9-8.4,.824,,,,,,,,,,,,PF,MIN,77,36.3,26.1,8.4-18.5,.457,2.5-6.6,.376,6.8-8.2,.821,PF,CLE,75,33.8,16.4,5.5-12.7,.434,1.9-5.2,.367,3.4-4.3,.804,PF,CLE,11,32.7,21.0,6.6-15.6,.424,1.6-5.1,.321,6.1-7.4,.827
532,2008,6.0,NYK,Danilo Gallinari,,8,408,12579,6094,1871,784,0.415,0.367,0.855,30.8,14.9,4.6,1.9,35.4,0.135,1.1,9.8,SF,DEN,11,35.5,16.9,4.8-11.8,.408,2.1-5.2,.404,5.2-5.9,.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,NY,81,33.9,15.1,4.8-11.4,.423,2.3-6.0,.381,3.1-3.8,.818,,,,,,,,,,,,,,,,,,,,,,,SF,DEN,71,32.5,16.2,5.1-12.3,.418,1.9-5.1,.373,4.0-4.9,.822,,,,,,,,,,,,SF,DEN,59,24.2,12.4,3.9-9.6,.401,1.8-5.1,.355,2.9-3.2,.895,SF,DEN,11,35.5,16.9,4.8-11.8,.408,2.1-5.2,.404,5.2-5.9,.877
